UNITID,risk_score,student_group,proportion
101897,0.3746943274958795,pct_white,0.7082294264339152
101897,0.3746943274958795,pct_international,0.0021820448877805485
101912,0.4501448484281485,pct_black,0.636215334420881
101912,0.4501448484281485,pct_hispanic,0.07911908646003263
101912,0.4501448484281485,pct_white,0.013050570962479609
101912,0.4501448484281485,pct_international,0
101994,0.4226843079764851,pct_black,0.6271450858034321
101994,0.4226843079764851,pct_hispanic,0.0343213728549142
101994,0.4226843079764851,pct_white,0.2714508580343214
101994,0.4226843079764851,pct_international,0.0062402496099844
102030,0.5900207435707736,pct_black,0.596100974756311
102030,0.5900207435707736,pct_hispanic,0.033741564608847786
102030,0.5900207435707736,pct_white,0.25943514121469635
102030,0.5900207435707736,pct_international,0.01949512621844539
102049,0.36314738524114337,pct_black,0.07807118254879448
102049,0.36314738524114337,pct_hispanic,0.05035263244218468
102049,0.36314738524114337,pct_white,0.8003936362145317
102049,0.36314738524114337,pct_international,0.011809086435952108
102058,0.3573988452832633,pct_black,1
102058,0.3573988452832633,pct_hispanic,0
102058,0.3573988452832633,pct_white,0
102058,0.3573988452832633,pct_international,0
102067,0.5146204632482427,pct_black,0.3336231254075201
102067,0.5146204632482427,pct_hispanic,0.07541838730710715
102067,0.5146204632482427,pct_white,0.5342316887633123
102067,0.5146204632482427,pct_international,0.007824386003042817
102076,0.4027766817431735,pct_black,0.06993486458690436
102076,0.4027766817431735,pct_hispanic,0.1912924237230031
102076,0.4027766817431735,pct_white,0.6818649297223175
102076,0.4027766817431735,pct_international,0.002742543709290367
102094,0.5198065909904855,pct_black,0.2220952653002928
102094,0.5198065909904855,pct_hispanic,0.052988645290294935
102094,0.5198065909904855,pct_white,0.603299293008641
102094,0.5198065909904855,pct_international,0.020495608083982004
102234,0.3544149911803905,pct_black,0.13275299238302501
102234,0.3544149911803905,pct_hispanic,0.0957562568008705
102234,0.3544149911803905,pct_white,0.5832426550598476
102234,0.3544149911803905,pct_international,0.10119695321001088
102270,0.4361595446677454,pct_black,0.8809849521203831
102270,0.4361595446677454,pct_hispanic,0.0027359781121751026
102270,0.4361595446677454,pct_white,0.06292749658002736
102270,0.4361595446677454,pct_international,0.03146374829001368
102298,0.4122998815730004,pct_black,0.6855263157894737
102298,0.4122998815730004,pct_hispanic,0.06184210526315789
102298,0.4122998815730004,pct_white,0.04736842105263158
102298,0.4122998815730004,pct_international,0.14342105263157895
102313,0.5321849196504388,pct_black,0.7350928641251222
102313,0.5321849196504388,pct_hispanic,0.05474095796676442
102313,0.5321849196504388,pct_white,0.15347018572825025
102313,0.5321849196504388,pct_international,0.004887585532746823
102368,0.5945990997813856,pct_black,0.3190803924439889
102368,0.5945990997813856,pct_hispanic,0.056670083467564795
102368,0.5945990997813856,pct_white,0.5137648264753258
102368,0.5945990997813856,pct_international,0.03734075267242642
102377,0.6119537481617822,pct_black,0.7952579301505928
102377,0.6119537481617822,pct_hispanic,0.003844921499519385
102377,0.6119537481617822,pct_white,0.017942966997757128
102377,0.6119537481617822,pct_international,0
102395,0.39195461605513354,pct_black,0.2997275204359673
102395,0.39195461605513354,pct_hispanic,0.12534059945504086
102395,0.39195461605513354,pct_white,0.45776566757493187
102395,0.39195461605513354,pct_international,0
102429,0.4165631664191131,pct_black,0.13613522156235724
102429,0.4165631664191131,pct_hispanic,0.04476930105070809
102429,0.4165631664191131,pct_white,0.7690726359068067
102429,0.4165631664191131,pct_international,0
102553,0.22153864304583515,pct_black,0.03116363289812256
102553,0.22153864304583515,pct_hispanic,0.10025731440007624
102553,0.22153864304583515,pct_white,0.4514438196893167
102553,0.22153864304583515,pct_international,0.015820070523205946
102580,0.3544263188786557,pct_black,0
102580,0.3544263188786557,pct_hispanic,0.02631578947368421
102580,0.3544263188786557,pct_white,0.7105263157894737
102580,0.3544263188786557,pct_international,0
102614,0.2619317188318034,pct_black,0.0262585231394168
102614,0.2619317188318034,pct_hispanic,0.0883505005077615
102614,0.2619317188318034,pct_white,0.5357609168721892
102614,0.2619317188318034,pct_international,0.024372551864210067
102632,0.3363754232924987,pct_black,0.0155
102632,0.3363754232924987,pct_hispanic,0.0855
102632,0.3363754232924987,pct_white,0.545
102632,0.3363754232924987,pct_international,0.0125
102669,0.35201455462006426,pct_black,0.04384485666104553
102669,0.35201455462006426,pct_hispanic,0.07925801011804384
102669,0.35201455462006426,pct_white,0.3625632377740304
102669,0.35201455462006426,pct_international,0.008431703204047217
102711,0.37206505312492383,pct_black,0.011152416356877323
102711,0.37206505312492383,pct_hispanic,0.03345724907063197
102711,0.37206505312492383,pct_white,0.39776951672862454
102711,0.37206505312492383,pct_international,0.0037174721189591076
102845,0.41211615879209423,pct_black,0.08159480760315253
102845,0.41211615879209423,pct_hispanic,0.2906815020862309
102845,0.41211615879209423,pct_white,0.3463143254520167
102845,0.41211615879209423,pct_international,0.004636068613815485
103501,0.38794600726965106,pct_black,0.1
103501,0.38794600726965106,pct_hispanic,0.072
103501,0.38794600726965106,pct_white,0.252
103501,0.38794600726965106,pct_international,0
103741,0.38712531848175735,pct_black,0.04926108374384237
103741,0.38712531848175735,pct_hispanic,0.5517241379310345
103741,0.38712531848175735,pct_white,0.26108374384236455
103741,0.38712531848175735,pct_international,0
103893,0.42871971331933695,pct_black,0.13333333333333333
103893,0.42871971331933695,pct_hispanic,0.5648148148148148
103893,0.42871971331933695,pct_white,0.13425925925925927
103893,0.42871971331933695,pct_international,0.002777777777777778
103909,0.37750280642261685,pct_black,0.0946969696969697
103909,0.37750280642261685,pct_hispanic,0.42234848484848486
103909,0.37750280642261685,pct_white,0.25
103909,0.37750280642261685,pct_international,0.003787878787878788
103927,0.40458766272402424,pct_black,0.05609284332688588
103927,0.40458766272402424,pct_hispanic,0.688588007736944
103927,0.40458766272402424,pct_white,0.12379110251450677
103927,0.40458766272402424,pct_international,0.0019342359767891683
103954,0.4173922893948295,pct_black,0.1276595744680851
103954,0.4173922893948295,pct_hispanic,0.5106382978723404
103954,0.4173922893948295,pct_white,0.2765957446808511
103954,0.4173922893948295,pct_international,0
103963,0.4199012958748989,pct_black,0.10449927431059507
103963,0.4199012958748989,pct_hispanic,0.46734397677793904
103963,0.4199012958748989,pct_white,0.25689404934687954
103963,0.4199012958748989,pct_international,0
104090,0.4132560244311333,pct_black,0.16644113667117727
104090,0.4132560244311333,pct_hispanic,0.3004059539918809
104090,0.4132560244311333,pct_white,0.16508795669824086
104090,0.4132560244311333,pct_international,0.0013531799729364006
104151,7.77130673703259e-8,pct_black,0.04047959106968353
104151,7.77130673703259e-8,pct_hispanic,0.23514746047257512
104151,7.77130673703259e-8,pct_white,0.3814928963391716
104151,7.77130673703259e-8,pct_international,0.15739557493297252
104160,0.3622503459219601,pct_black,0.010597947344935297
104160,0.3622503459219601,pct_hispanic,0.7535698348951361
104160,0.3622503459219601,pct_white,0.10843373493975904
104160,0.3622503459219601,pct_international,0.015394912985274432
104179,0.00299499733418204,pct_black,0.04107158697773441
104179,0.00299499733418204,pct_hispanic,0.25226647742393327
104179,0.00299499733418204,pct_white,0.43296371861971084
104179,0.00299499733418204,pct_international,0.06450811673911115
104346,0.3564478497959947,pct_black,0.06214130219671482
104346,0.3564478497959947,pct_hispanic,0.430041559469622
104346,0.3564478497959947,pct_white,0.27864634870374033
104346,0.3564478497959947,pct_international,0.017217494557688503
104391,0.39628447087785706,pct_black,0
104391,0.39628447087785706,pct_hispanic,0.23684210526315788
104391,0.39628447087785706,pct_white,0.5921052631578947
104391,0.39628447087785706,pct_international,0
104443,0.37884252218715064,pct_black,0.25
104443,0.37884252218715064,pct_hispanic,0.28846153846153844
104443,0.37884252218715064,pct_white,0.17307692307692307
104443,0.37884252218715064,pct_international,0
104568,0.41000946219511425,pct_black,0.07718120805369127
104568,0.41000946219511425,pct_hispanic,0.3087248322147651
104568,0.41000946219511425,pct_white,0.41946308724832215
104568,0.41000946219511425,pct_international,0
104586,0.2994857039291514,pct_black,0.023590686274509803
104586,0.2994857039291514,pct_hispanic,0.15900735294117646
104586,0.2994857039291514,pct_white,0.5389093137254902
104586,0.2994857039291514,pct_international,0.08363970588235294
104717,0.9905868212352932,pct_black,0.20143567285024325
104717,0.9905868212352932,pct_hispanic,0.22750911643430427
104717,0.9905868212352932,pct_white,0.4403171547895494
104717,0.9905868212352932,pct_international,0.008538103605075183
105206,0.35384771013608735,pct_black,0.015804286642130332
105206,0.35384771013608735,pct_hispanic,0.3152197445334488
105206,0.35384771013608735,pct_white,0.5572634769430612
105206,0.35384771013608735,pct_international,0
105215,0.45014646816871545,pct_black,0.03415559772296015
105215,0.45014646816871545,pct_hispanic,0.1442125237191651
105215,0.45014646816871545,pct_white,0.6053130929791272
105215,0.45014646816871545,pct_international,0
105297,0.3474033535081669,pct_black,0.001394700139470014
105297,0.3474033535081669,pct_hispanic,0.0020920502092050207
105297,0.3474033535081669,pct_white,0.007670850767085077
105297,0.3474033535081669,pct_international,0.001394700139470014
105330,0.08266389672352159,pct_black,0.030315804264587066
105330,0.08266389672352159,pct_hispanic,0.2498682685214459
105330,0.08266389672352159,pct_white,0.5006498752942004
105330,0.08266389672352159,pct_international,0.04008149787473215
105525,0.3656524548998723,pct_black,0.0499293741939446
105525,0.3656524548998723,pct_hispanic,0.4983111220291101
105525,0.3656524548998723,pct_white,0.3453908984830805
105525,0.3656524548998723,pct_international,0.00927347540379537
105543,0.4170375372727635,pct_black,0.028469750889679714
105543,0.4170375372727635,pct_hispanic,0.5480427046263345
105543,0.4170375372727635,pct_white,0.1494661921708185
105543,0.4170375372727635,pct_international,0.0017793594306049821
105589,0.3586349147647511,pct_black,0.04152249134948097
105589,0.3586349147647511,pct_hispanic,0.0784313725490196
105589,0.3586349147647511,pct_white,0.6978085351787774
105589,0.3586349147647511,pct_international,0.0011534025374855825
105659,0.4622672888055509,pct_black,0.16090331686661963
105659,0.4622672888055509,pct_hispanic,0.3577981651376147
105659,0.4622672888055509,pct_white,0.25970359915314045
105659,0.4622672888055509,pct_international,0
105899,0.37846903380009944,pct_black,0.08304011259676285
105899,0.37846903380009944,pct_hispanic,0.2561576354679803
105899,0.37846903380009944,pct_white,0.494018296973962
105899,0.37846903380009944,pct_international,0.03377902885292048
106041,0.4489128687061961,pct_black,0.05109862033725089
106041,0.4489128687061961,pct_hispanic,0.3663771078180889
106041,0.4489128687061961,pct_white,0.32958610117526826
106041,0.4489128687061961,pct_international,0
106245,0.3376121343466131,pct_black,0.22699610516066213
106245,0.3376121343466131,pct_hispanic,0.08313047711781889
106245,0.3376121343466131,pct_white,0.4752921129503408
106245,0.3376121343466131,pct_international,0.07047224926971762
106306,0.4091456301336588,pct_black,0.9152046783625731
106306,0.4091456301336588,pct_hispanic,0.02046783625730994
106306,0.4091456301336588,pct_white,0.02631578947368421
106306,0.4091456301336588,pct_international,0.014619883040935672
106315,0.412729211910608,pct_black,0.8867924528301887
106315,0.412729211910608,pct_hispanic,0.02830188679245283
106315,0.412729211910608,pct_white,0.08490566037735849
106315,0.412729211910608,pct_international,0
106324,0.3839627807170814,pct_black,0.09836065573770492
106324,0.3839627807170814,pct_hispanic,0.04918032786885246
106324,0.3839627807170814,pct_white,0.8032786885245902
106324,0.3839627807170814,pct_international,0
106342,0.35461896931611064,pct_black,0.07435508345978756
106342,0.35461896931611064,pct_hispanic,0.0637329286798179
106342,0.35461896931611064,pct_white,0.33687405159332323
106342,0.35461896931611064,pct_international,0.07738998482549317
106351,0.4314507689529465,pct_black,0.9186991869918699
106351,0.4314507689529465,pct_hispanic,0.024390243902439025
106351,0.4314507689529465,pct_white,0.056910569105691054
106351,0.4314507689529465,pct_international,0
106397,0.081234806324764,pct_black,0.03909550728949717
106397,0.081234806324764,pct_hispanic,0.1118714668253496
106397,0.081234806324764,pct_white,0.7121987503719132
106397,0.081234806324764,pct_international,0.03629872061886343
106412,0.5286244938418762,pct_black,0.8763092269326683
106412,0.5286244938418762,pct_hispanic,0.02942643391521197
106412,0.5286244938418762,pct_white,0.029925187032418952
106412,0.5286244938418762,pct_international,0.03740648379052369
106449,0.3888053175935563,pct_black,0.06682941714983216
106449,0.3888053175935563,pct_hispanic,0.07262740311260299
106449,0.3888053175935563,pct_white,0.8022581629539213
106449,0.3888053175935563,pct_international,0.0012206286237412267
106458,0.211510380354563,pct_black,0.16412310822841156
106458,0.211510380354563,pct_hispanic,0.050616812921276864
106458,0.211510380354563,pct_white,0.6368434439781254
106458,0.211510380354563,pct_international,0.08120310314129467
106467,0.32422885755601605,pct_black,0.05259547221587011
106467,0.32422885755601605,pct_hispanic,0.12199862794420306
106467,0.32422885755601605,pct_white,0.7269608964097873
106467,0.32422885755601605,pct_international,0.020923850903270067
106485,0.44096664266817936,pct_black,0.30637254901960786
106485,0.44096664266817936,pct_hispanic,0.09593837535014006
106485,0.44096664266817936,pct_white,0.5406162464985994
106485,0.44096664266817936,pct_international,0.008053221288515405
106494,0.38748793959571265,pct_black,0.20689655172413793
106494,0.38748793959571265,pct_hispanic,0
106494,0.38748793959571265,pct_white,0.7586206896551724
106494,0.38748793959571265,pct_international,0
106546,0.37868186819411,pct_black,0.34305317324185247
106546,0.37868186819411,pct_hispanic,0.06689536878216124
106546,0.37868186819411,pct_white,0.5128644939965694
106546,0.37868186819411,pct_international,0.008576329331046312
106625,0.3808011978152932,pct_black,0.02873900293255132
106625,0.3808011978152932,pct_hispanic,0.0281524926686217
106625,0.3808011978152932,pct_white,0.8826979472140762
106625,0.3808011978152932,pct_international,0
106704,0.367289945925433,pct_black,0.15110759493670886
106704,0.367289945925433,pct_hispanic,0.07772943037974683
106704,0.367289945925433,pct_white,0.6617879746835443
106704,0.367289945925433,pct_international,0.034216772151898736
106713,0.3580008319204459,pct_black,0.11517367458866545
106713,0.3580008319204459,pct_hispanic,0.09872029250457039
106713,0.3580008319204459,pct_white,0.6014625228519196
106713,0.3580008319204459,pct_international,0.07861060329067641
106795,0.38592307933648134,pct_black,0.08917682926829268
106795,0.38592307933648134,pct_hispanic,0.28125
106795,0.38592307933648134,pct_white,0.49847560975609756
106795,0.38592307933648134,pct_international,0
106810,0.3723111653410756,pct_black,0.13278008298755187
106810,0.3723111653410756,pct_hispanic,0.04979253112033195
106810,0.3723111653410756,pct_white,0.7883817427385892
106810,0.3723111653410756,pct_international,0
106883,0.4099294986464647,pct_black,0.36973590292648106
106883,0.4099294986464647,pct_hispanic,0.030692362598144184
106883,0.4099294986464647,pct_white,0.5339043540328337
106883,0.4099294986464647,pct_international,0.007137758743754461
106908,0.3942981867826086,pct_black,0.21944444444444444
106908,0.3942981867826086,pct_hispanic,0.07222222222222222
106908,0.3942981867826086,pct_white,0.4861111111111111
106908,0.3942981867826086,pct_international,0
106980,0.3904244993326903,pct_black,0.11412742382271468
106980,0.3904244993326903,pct_hispanic,0.1362880886426593
106980,0.3904244993326903,pct_white,0.6443213296398892
106980,0.3904244993326903,pct_international,0.013296398891966758
106999,0.36539374660155743,pct_black,0.02936241610738255
106999,0.36539374660155743,pct_hispanic,0.08640939597315436
106999,0.36539374660155743,pct_white,0.8062080536912751
106999,0.36539374660155743,pct_international,0.008389261744966443
107044,0.31451996373575064,pct_black,0.06196763202725724
107044,0.31451996373575064,pct_hispanic,0.04578364565587734
107044,0.31451996373575064,pct_white,0.7821550255536627
107044,0.31451996373575064,pct_international,0.04727427597955707
107071,0.4224792460946442,pct_black,0.3260340632603406
107071,0.4224792460946442,pct_hispanic,0.036982968369829686
107071,0.4224792460946442,pct_white,0.5562043795620438
107071,0.4224792460946442,pct_international,0.025304136253041364
107080,0.36600415011192744,pct_black,0.07477477477477477
107080,0.36600415011192744,pct_hispanic,0.08378378378378379
107080,0.36600415011192744,pct_white,0.6927927927927928
107080,0.36600415011192744,pct_international,0.02072072072072072
107099,0.4099421570758211,pct_black,0.046511627906976744
107099,0.4099421570758211,pct_hispanic,0.13953488372093023
107099,0.4099421570758211,pct_white,0.7093023255813954
107099,0.4099421570758211,pct_international,0
107141,0.33651645078740267,pct_black,0.03872340425531915
107141,0.33651645078740267,pct_hispanic,0.11659574468085106
107141,0.33651645078740267,pct_white,0.6719148936170213
107141,0.33651645078740267,pct_international,0.06468085106382979
107220,0.38063666466223633,pct_black,0.07755102040816327
107220,0.38063666466223633,pct_hispanic,0.19183673469387755
107220,0.38063666466223633,pct_white,0.6326530612244898
107220,0.38063666466223633,pct_international,0
107293,0.4032700420266078,pct_black,0.019230769230769232
107293,0.4032700420266078,pct_hispanic,0.09615384615384616
107293,0.4032700420266078,pct_white,0.8076923076923077
107293,0.4032700420266078,pct_international,0
107318,0.42427854630178846,pct_black,0.576320939334638
107318,0.42427854630178846,pct_hispanic,0.036203522504892366
107318,0.42427854630178846,pct_white,0.32289628180039137
107318,0.42427854630178846,pct_international,0.009784735812133072
107327,0.43819570528589546,pct_black,0.29637234770704995
107327,0.43819570528589546,pct_hispanic,0.06707734428473648
107327,0.43819570528589546,pct_white,0.6016427104722792
107327,0.43819570528589546,pct_international,0
107442,0.4003403872491266,pct_black,0.8974358974358975
107442,0.4003403872491266,pct_hispanic,0
107442,0.4003403872491266,pct_white,0.10256410256410256
107442,0.4003403872491266,pct_international,0
107460,0.3691372223925389,pct_black,0.014360938247965534
107460,0.3691372223925389,pct_hispanic,0.11201531833413117
107460,0.3691372223925389,pct_white,0.781235040689325
107460,0.3691372223925389,pct_international,4.786979415988511e-4
107488,0.36413927417890907,pct_black,0.04854368932038835
107488,0.36413927417890907,pct_hispanic,0.3300970873786408
107488,0.36413927417890907,pct_white,0.5145631067961165
107488,0.36413927417890907,pct_international,0
107512,0.3702546316752034,pct_black,0.05543595263724435
107512,0.3702546316752034,pct_hispanic,0.06189451022604951
107512,0.3702546316752034,pct_white,0.8116254036598493
107512,0.3702546316752034,pct_international,0.01883745963401507
107521,0.3989911318545237,pct_black,0.16288451840645488
107521,0.3989911318545237,pct_hispanic,0.1129601613716591
107521,0.3989911318545237,pct_white,0.6696923852748361
107521,0.3989911318545237,pct_international,0
107549,0.3732914375353875,pct_black,0.007483629560336763
107549,0.3732914375353875,pct_hispanic,0.019644527595884004
107549,0.3732914375353875,pct_white,0.9569691300280636
107549,0.3732914375353875,pct_international,0
107558,0.3261448601951593,pct_black,0.061696658097686374
107558,0.3261448601951593,pct_hispanic,0.13496143958868895
107558,0.3261448601951593,pct_white,0.43444730077120824
107558,0.3261448601951593,pct_international,0.2802056555269923
107585,0.40920394341310373,pct_black,0.0898576512455516
107585,0.40920394341310373,pct_hispanic,0.13167259786476868
107585,0.40920394341310373,pct_white,0.6943950177935944
107585,0.40920394341310373,pct_international,8.896797153024911e-4
107600,0.4150919085313894,pct_black,0.791025641025641
107600,0.4150919085313894,pct_hispanic,0.03076923076923077
107600,0.4150919085313894,pct_white,0.0641025641025641
107600,0.4150919085313894,pct_international,0.08076923076923077
107619,0.4276016725351139,pct_black,0.5020850708924104
107619,0.4276016725351139,pct_hispanic,0.03753127606338615
107619,0.4276016725351139,pct_white,0.42952460383653046
107619,0.4276016725351139,pct_international,0
107637,0.41581101608839455,pct_black,0.618995633187773
107637,0.41581101608839455,pct_hispanic,0.1277292576419214
107637,0.41581101608839455,pct_white,0.21724890829694324
107637,0.41581101608839455,pct_international,0.004366812227074236
107655,0.3843137380598487,pct_black,0.19047619047619047
107655,0.3843137380598487,pct_hispanic,0.023809523809523808
107655,0.3843137380598487,pct_white,0.7380952380952381
107655,0.3843137380598487,pct_international,0
107664,0.562884431593432,pct_black,0.45355069227333633
107664,0.562884431593432,pct_hispanic,0.12952210808396605
107664,0.562884431593432,pct_white,0.3182224207235373
107664,0.562884431593432,pct_international,0.006029477445288075
107725,0.40220755401521147,pct_black,0.2689655172413793
107725,0.40220755401521147,pct_hispanic,0.1371647509578544
107725,0.40220755401521147,pct_white,0.5164750957854406
107725,0.40220755401521147,pct_international,0.0038314176245210726
107743,0.3856477989363197,pct_black,0.013994910941475827
107743,0.3856477989363197,pct_hispanic,0.11959287531806616
107743,0.3856477989363197,pct_white,0.6921119592875318
107743,0.3856477989363197,pct_international,0.039440203562340966
107789,0.36686568459941854,pct_black,0.010101010101010102
107789,0.36686568459941854,pct_hispanic,0.1919191919191919
107789,0.36686568459941854,pct_white,0.7474747474747475
107789,0.36686568459941854,pct_international,0.010101010101010102
107831,0.39691187915619186,pct_black,0.05555555555555555
